date,time,category,sub_category,count,priority,department,days_ago
2025-06-03,14:42,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-06-03,15:57,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-06-03,17:12,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-06-03,17:56,Others,General Inquiry,1,Low,IT Department,
2025-06-03,22:59,Others,,1,Low,IT Department,
2025-06-04,10:30,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-06-04,12:31,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-06-04,13:29,IT Support,Virus/Malware Check,1,High,IT Department,
2025-06-04,13:52,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-06-04,16:07,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-06-04,20:02,IT Support,Technical Assistance,1,Medium,IT Department,
2025-06-04,23:50,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-06-05,02:23,Asset Check In,Laptop,1,Medium,Asset Department,
2025-06-05,04:12,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-06-05,13:30,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-06-05,14:35,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-06-05,15:22,Asset Check Out,Monitor,2,Low,Asset Department,
2025-06-05,16:22,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-06-05,17:00,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-06-05,17:34,IT Support,Technical Assistance,1,Medium,IT Department,
2025-06-06,08:09,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-06-06,12:37,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-06-06,16:03,Asset Check Out,Monitor,3,Low,Asset Department,
2025-06-07,15:12,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-06-09,04:13,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-06-09,04:14,Asset Check In,Monitor,1,Low,Asset Department,
2025-06-09,08:05,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-06-09,08:54,IT Support,Technical Assistance,1,Medium,IT Department,
2025-06-09,08:57,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-06-09,10:38,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-06-09,11:59,Asset Check In,Keyboard,1,Low,Asset Department,
2025-06-09,12:24,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-06-09,14:58,IT Support,Technical Assistance,1,Medium,IT Department,
2025-06-09,16:19,Others,General Inquiry,1,Low,IT Department,
2025-06-09,17:59,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-06-09,22:50,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-06-10,04:35,IT Support,Technical Assistance,1,Medium,IT Department,
2025-06-10,08:54,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-06-10,09:56,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-06-10,10:41,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-06-10,11:54,Others,General Inquiry,1,Low,IT Department,
2025-06-10,12:35,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-06-10,14:07,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-06-10,16:32,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-06-10,23:31,Asset Check Out,Monitor,2,Low,Asset Department,
2025-06-11,05:15,Asset Check Out,Monitor,1,Low,Asset Department,
2025-06-11,05:58,IT Support,Technical Assistance,1,Medium,IT Department,
2025-06-11,09:34,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-06-11,12:25,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-06-11,13:02,Asset Check In,Laptop,1,Medium,Asset Department,
2025-06-11,13:52,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-06-11,16:00,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-06-11,17:25,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-06-11,23:41,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-06-12,04:37,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-06-12,09:14,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-06-12,09:30,Asset Check In,Laptop,1,Medium,Asset Department,
2025-06-12,11:12,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-06-12,11:29,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-06-12,12:48,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-06-12,14:14,Asset Check Out,Monitor,3,Low,Asset Department,
2025-06-13,09:53,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-06-13,14:14,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-06-13,16:18,Asset Check Out,Monitor,3,Low,Asset Department,
2025-06-16,08:18,Asset Check In,Monitor,1,Low,Asset Department,
2025-06-16,08:23,Others,General Inquiry,1,Low,IT Department,
2025-06-16,08:34,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-06-16,09:17,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-06-16,12:08,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-06-16,14:15,Asset Check Out,Monitor,1,Low,Asset Department,
2025-06-16,14:31,Asset Check Out,Monitor,2,Low,Asset Department,
2025-06-16,14:36,IT Support,Technical Assistance,1,Medium,IT Department,
2025-06-16,14:52,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-06-16,15:20,Asset Check Out,Monitor,1,Low,Asset Department,
2025-06-16,15:42,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-06-16,17:02,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-06-17,01:25,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-06-17,01:31,Asset Check Out,Monitor,1,Low,Asset Department,
2025-06-17,09:34,Others,General Inquiry,1,Low,IT Department,
2025-06-17,09:40,Others,General Inquiry,1,Low,IT Department,
2025-06-17,09:42,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-06-17,15:11,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-06-17,16:33,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-06-18,03:20,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-06-18,08:41,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-06-18,15:01,Asset Check In,Keyboard,1,Low,Asset Department,
2025-06-18,15:29,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-06-18,15:31,Others,General Inquiry,1,Low,IT Department,
2025-06-18,15:41,Others,,1,Low,IT Department,
2025-06-18,17:54,IT Support,Virus/Malware Check,1,High,IT Department,
2025-06-18,23:41,IT Support,Virus/Malware Check,1,High,IT Department,
2025-06-19,05:17,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-06-19,09:19,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-06-19,10:07,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-06-19,11:59,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-06-19,14:34,Asset Check Out,Monitor,1,Low,Asset Department,
2025-06-19,15:32,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-06-19,15:54,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-06-20,09:31,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-06-20,12:00,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-06-20,17:07,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-06-22,12:45,Asset Check Out,Monitor,1,Low,Asset Department,
2025-06-23,08:15,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-06-23,09:25,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-06-23,09:59,IT Support,Virus/Malware Check,1,High,IT Department,
2025-06-23,11:30,Others,,1,Low,IT Department,
2025-06-23,11:47,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-06-23,12:10,Others,,1,Low,IT Department,
2025-06-23,12:34,Asset Check Out,Monitor,3,Low,Asset Department,
2025-06-23,12:50,IT Support,Virus/Malware Check,1,High,IT Department,
2025-06-23,13:29,IT Support,Technical Assistance,1,Medium,IT Department,
2025-06-23,13:55,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-06-23,15:15,IT Support,Virus/Malware Check,1,High,IT Department,
2025-06-24,08:34,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-06-24,10:40,IT Support,Technical Assistance,1,Medium,IT Department,
2025-06-24,11:33,IT Support,Technical Assistance,1,Medium,IT Department,
2025-06-24,14:52,Others,General Inquiry,1,Low,IT Department,
2025-06-24,17:37,IT Support,Technical Assistance,1,Medium,IT Department,
2025-06-24,17:50,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-06-24,20:07,Others,,1,Low,IT Department,
2025-06-25,08:09,Others,General Inquiry,1,Low,IT Department,
2025-06-25,11:14,Asset Check In,Monitor,1,Low,Asset Department,
2025-06-25,12:49,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-06-25,13:25,Others,General Inquiry,1,Low,IT Department,
2025-06-25,14:40,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-06-25,15:22,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-06-25,16:12,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-06-26,02:37,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-06-26,10:30,Others,,1,Low,IT Department,
2025-06-26,10:48,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-06-26,13:16,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-06-26,15:16,IT Support,Virus/Malware Check,1,High,IT Department,
2025-06-26,16:06,IT Support,Virus/Malware Check,1,High,IT Department,
2025-06-26,17:00,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-06-26,23:44,Others,General Inquiry,1,Low,IT Department,
2025-06-27,12:36,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-06-27,14:15,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-06-27,17:16,IT Support,Technical Assistance,1,Medium,IT Department,
2025-06-30,04:28,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-06-30,09:02,IT Support,Technical Assistance,1,Medium,IT Department,
2025-06-30,09:29,Asset Check In,Keyboard,1,Low,Asset Department,
2025-06-30,09:49,IT Support,Virus/Malware Check,1,High,IT Department,
2025-06-30,11:33,Asset Check Out,Monitor,3,Low,Asset Department,
2025-06-30,13:39,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-06-30,14:25,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-06-30,17:57,IT Support,Technical Assistance,1,Medium,IT Department,
2025-06-30,20:57,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-06-30,21:21,Asset Check In,Keyboard,1,Low,Asset Department,
2025-06-30,22:36,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-07-01,00:36,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-07-01,08:27,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-07-01,09:56,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-07-01,11:25,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-07-01,11:54,Asset Check In,Monitor,1,Low,Asset Department,
2025-07-01,14:51,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-07-01,17:38,Asset Check In,Keyboard,1,Low,Asset Department,
2025-07-02,04:07,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-07-02,11:22,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-07-02,15:36,Others,General Inquiry,1,Low,IT Department,
2025-07-02,15:48,IT Support,Virus/Malware Check,1,High,IT Department,
2025-07-02,19:00,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-07-02,22:51,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-07-03,00:37,Asset Check Out,Monitor,1,Low,Asset Department,
2025-07-03,03:31,IT Support,Technical Assistance,1,Medium,IT Department,
2025-07-03,08:18,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-07-03,08:34,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-07-03,08:55,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-07-03,09:33,IT Support,Technical Assistance,1,Medium,IT Department,
2025-07-03,11:30,Others,General Inquiry,1,Low,IT Department,
2025-07-04,01:07,Others,General Inquiry,1,Low,IT Department,
2025-07-04,09:01,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-07-04,10:32,IT Support,Technical Assistance,1,Medium,IT Department,
2025-07-04,11:42,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-07-04,17:22,Asset Check Out,Monitor,2,Low,Asset Department,
2025-07-07,00:03,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-07-07,00:31,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-07,01:04,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-07,05:43,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-07-07,06:05,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-07-07,08:00,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-07-07,12:32,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-07-07,15:17,IT Support,Technical Assistance,1,Medium,IT Department,
2025-07-07,15:18,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-07-07,15:38,Others,General Inquiry,1,Low,IT Department,
2025-07-07,21:29,Asset Check Out,Monitor,1,Low,Asset Department,
2025-07-07,23:14,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-07-08,06:01,Asset Check In,Monitor,1,Low,Asset Department,
2025-07-08,08:50,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-07-08,09:43,Others,General Inquiry,1,Low,IT Department,
2025-07-08,13:22,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-07-08,14:06,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-07-08,14:31,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-08,15:16,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-07-09,08:21,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-07-09,11:59,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-07-09,12:28,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-07-09,13:23,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-07-09,14:38,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-07-09,15:11,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-07-09,16:17,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-07-10,08:34,IT Support,Technical Assistance,1,Medium,IT Department,
2025-07-10,11:05,Asset Check In,Laptop,1,Medium,Asset Department,
2025-07-10,11:06,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-07-10,11:25,Asset Check In,Monitor,1,Low,Asset Department,
2025-07-10,13:43,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-10,16:05,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-07-10,16:30,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-07-11,06:55,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-07-11,08:46,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-07-11,11:34,Asset Check In,Keyboard,1,Low,Asset Department,
2025-07-13,09:47,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-07-13,13:03,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-07-14,06:23,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-14,08:21,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-14,10:56,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-14,11:00,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-14,11:19,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-14,12:23,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-14,13:02,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-14,13:26,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-14,14:41,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-14,15:47,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-14,17:13,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-14,17:14,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-14,17:36,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-14,17:41,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-14,17:53,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-15,00:23,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-15,09:20,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-15,09:53,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-15,10:51,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-15,11:14,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-15,11:43,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-15,13:33,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-15,14:30,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-15,14:46,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-15,15:06,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-15,15:21,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-15,16:02,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-15,17:39,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-15,22:31,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-15,23:34,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-16,00:03,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-16,05:08,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-16,06:05,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-16,08:33,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-16,09:22,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-16,09:48,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-16,11:54,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-16,12:14,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-16,13:23,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-16,14:43,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-16,15:37,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-16,15:43,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-16,21:41,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-16,21:44,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-16,22:11,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-17,08:39,Asset Check In,Monitor,1,Low,Asset Department,
2025-07-17,08:48,Asset Check In,Monitor,1,Low,Asset Department,
2025-07-17,09:32,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-07-17,10:59,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-07-17,11:00,Asset Check Out,Monitor,2,Low,Asset Department,
2025-07-17,14:14,Others,,1,Low,IT Department,
2025-07-17,17:00,Asset Check In,Monitor,1,Low,Asset Department,
2025-07-17,17:45,IT Support,Technical Assistance,1,Medium,IT Department,
2025-07-18,06:47,Asset Check In,Keyboard,1,Low,Asset Department,
2025-07-18,11:04,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-07-18,16:42,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-07-18,20:58,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-07-19,10:14,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-07-21,01:19,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-07-21,08:24,Others,,1,Low,IT Department,
2025-07-21,10:15,Others,General Inquiry,1,Low,IT Department,
2025-07-21,13:16,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-07-21,13:56,IT Support,Virus/Malware Check,1,High,IT Department,
2025-07-21,14:07,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-07-21,15:06,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-07-21,15:52,Asset Check In,Keyboard,1,Low,Asset Department,
2025-07-21,16:00,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-07-21,17:25,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-07-21,17:52,Asset Check In,Laptop,1,Medium,Asset Department,
2025-07-21,22:41,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-07-21,23:37,Others,,1,Low,IT Department,
2025-07-22,08:14,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-07-22,08:34,IT Support,Technical Assistance,1,Medium,IT Department,
2025-07-22,09:07,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-07-22,09:31,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-07-22,12:47,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-07-22,16:54,IT Support,Technical Assistance,1,Medium,IT Department,
2025-07-22,17:20,Others,,1,Low,IT Department,
2025-07-23,13:57,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-07-23,14:36,Asset Check In,Keyboard,1,Low,Asset Department,
2025-07-23,15:22,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-07-23,16:17,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-07-23,16:47,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-07-23,20:43,Asset Check Out,Monitor,2,Low,Asset Department,
2025-07-24,00:19,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-07-24,10:05,Others,,1,Low,IT Department,
2025-07-24,12:21,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-07-24,12:22,Asset Check In,Keyboard,1,Low,Asset Department,
2025-07-24,14:14,IT Support,Technical Assistance,1,Medium,IT Department,
2025-07-24,19:15,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-07-25,12:54,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-07-25,13:02,Asset Check In,Monitor,1,Low,Asset Department,
2025-07-25,16:27,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-07-26,10:58,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-07-27,16:59,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-07-28,03:47,Asset Check In,Keyboard,1,Low,Asset Department,
2025-07-28,05:04,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-07-28,05:12,Others,,1,Low,IT Department,
2025-07-28,06:03,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-07-28,08:34,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-07-28,10:46,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-07-28,11:26,Asset Check In,Monitor,1,Low,Asset Department,
2025-07-28,13:04,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-07-28,13:53,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-07-28,14:36,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-07-28,17:47,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-07-29,05:10,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-07-29,09:44,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-07-29,11:00,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-07-29,12:56,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-07-29,13:24,Others,,1,Low,IT Department,
2025-07-29,14:38,Asset Check In,Keyboard,1,Low,Asset Department,
2025-07-30,00:48,Asset Check In,Laptop,1,Medium,Asset Department,
2025-07-30,08:31,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-07-30,11:08,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-07-30,17:41,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-07-30,17:59,IT Support,Technical Assistance,1,Medium,IT Department,
2025-07-30,23:02,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-07-30,23:03,Others,General Inquiry,1,Low,IT Department,
2025-07-31,08:21,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-07-31,08:37,Asset Check In,Monitor,1,Low,Asset Department,
2025-07-31,10:18,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-07-31,13:28,Asset Check In,Monitor,1,Low,Asset Department,
2025-07-31,13:29,IT Support,Technical Assistance,1,Medium,IT Department,
2025-07-31,16:12,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-08-01,04:39,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-08-01,09:29,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-08-01,22:17,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-08-01,23:32,Others,,1,Low,IT Department,
2025-08-02,15:22,IT Support,Technical Assistance,1,Medium,IT Department,
2025-08-04,02:14,Asset Check In,Monitor,1,Low,Asset Department,
2025-08-04,03:43,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-08-04,08:11,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-08-04,09:28,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-04,09:49,Asset Check Out,Monitor,3,Low,Asset Department,
2025-08-04,09:58,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-08-04,10:07,IT Support,Technical Assistance,1,Medium,IT Department,
2025-08-04,10:45,Asset Check In,Keyboard,1,Low,Asset Department,
2025-08-04,13:14,Asset Check Out,Monitor,3,Low,Asset Department,
2025-08-04,14:41,Asset Check Out,Monitor,3,Low,Asset Department,
2025-08-04,15:28,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-08-04,15:28,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-04,17:54,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-05,04:32,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-05,08:56,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-08-05,10:55,IT Support,Virus/Malware Check,1,High,IT Department,
2025-08-05,12:21,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-08-05,15:30,IT Support,Technical Assistance,1,Medium,IT Department,
2025-08-05,16:18,Asset Check In,Keyboard,1,Low,Asset Department,
2025-08-05,17:07,IT Support,Technical Assistance,1,Medium,IT Department,
2025-08-05,17:41,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-08-05,19:54,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-06,00:37,Others,General Inquiry,1,Low,IT Department,
2025-08-06,09:58,Others,,1,Low,IT Department,
2025-08-06,10:49,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-06,10:49,Others,General Inquiry,1,Low,IT Department,
2025-08-06,11:32,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
