date,time,category,sub_category,count,priority,department,days_ago
2025-06-05,13:58,IT Support,Software Installation/Update,2,Medium,IT Department,
2025-06-05,15:03,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-06-05,16:06,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-06-06,09:49,Asset Check In,Monitor,3,Low,Asset Department,
2025-06-06,14:51,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-06-06,19:06,IT Support,Technical Assistance,2,Medium,IT Department,
2025-06-06,09:24,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-06-06,08:14,IT Support,Technical Assistance,1,Medium,IT Department,
2025-06-06,16:17,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-06-08,10:37,Asset Check In,Monitor,2,Low,Asset Department,
2025-06-09,16:02,New Budget Proposal,Operational Expenses (OpEx),3,Medium,Budget Department,
2025-06-09,13:52,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-06-09,08:30,IT Support,Technical Assistance,1,Medium,IT Department,
2025-06-09,12:48,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-06-09,15:13,Others,,1,Low,IT Department,
2025-06-09,15:52,IT Support,Technical Assistance,3,Medium,IT Department,
2025-06-09,08:46,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-06-09,09:22,IT Support,Software Installation/Update,3,Medium,IT Department,
2025-06-09,09:11,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-06-09,09:40,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-06-09,08:11,IT Support,Data Backup/Restore,2,Medium,IT Department,
2025-06-09,20:08,Asset Check In,Monitor,2,Low,Asset Department,
2025-06-09,12:31,IT Support,Data Backup/Restore,3,Medium,IT Department,
2025-06-09,12:16,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-06-10,13:34,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-06-10,14:06,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-06-10,20:26,Others,,2,Low,IT Department,
2025-06-10,12:25,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-06-10,18:12,IT Support,Software Installation/Update,3,Medium,IT Department,
2025-06-10,15:21,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-06-11,15:23,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-06-11,09:02,Others,General Inquiry,2,Low,IT Department,
2025-06-11,10:25,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-06-11,14:15,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-06-11,21:04,IT Support,Technical Assistance,1,Medium,IT Department,
2025-06-11,10:18,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-06-11,01:47,New Budget Proposal,Capital Expenses (CapEx),3,High,Budget Department,
2025-06-13,14:43,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-06-13,09:26,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-06-13,10:50,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-06-13,08:04,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-06-13,05:21,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-06-14,14:05,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-06-16,16:36,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-06-16,21:44,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-06-16,16:55,Asset Check In,Monitor,3,Low,Asset Department,
2025-06-16,14:39,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-06-16,08:38,New Budget Proposal,Operational Expenses (OpEx),3,Medium,Budget Department,
2025-06-16,07:47,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-06-16,20:57,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-06-16,15:25,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-06-16,14:27,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-06-16,09:43,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-06-16,19:24,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-06-16,14:31,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-06-16,16:31,IT Support,Technical Assistance,2,Medium,IT Department,
2025-06-17,20:49,IT Support,Software Installation/Update,3,Medium,IT Department,
2025-06-17,10:47,Asset Check In,Monitor,1,Low,Asset Department,
2025-06-17,09:29,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-06-17,08:29,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-06-17,04:47,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-06-17,16:12,IT Support,Data Backup/Restore,2,Medium,IT Department,
2025-06-18,08:18,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-06-18,21:55,Asset Check In,Monitor,1,Low,Asset Department,
2025-06-18,13:44,Others,,3,Low,IT Department,
2025-06-18,10:05,IT Support,Technical Assistance,1,Medium,IT Department,
2025-06-18,13:43,New Budget Proposal,Capital Expenses (CapEx),2,High,Budget Department,
2025-06-18,09:42,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-06-18,12:48,New Budget Proposal,Operational Expenses (OpEx),3,Medium,Budget Department,
2025-06-19,14:57,New Budget Proposal,Operational Expenses (OpEx),3,Medium,Budget Department,
2025-06-19,19:27,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-06-19,09:23,IT Support,Virus/Malware Check,3,Critical,IT Department,
2025-06-19,16:33,IT Support,Data Backup/Restore,3,Medium,IT Department,
2025-06-19,09:31,Others,,1,Low,IT Department,
2025-06-19,03:16,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-06-20,09:21,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-06-20,13:50,IT Support,Technical Assistance,1,Medium,IT Department,
2025-06-20,15:32,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-06-20,18:50,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-06-20,16:34,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-06-20,13:58,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-06-22,13:40,New Budget Proposal,Capital Expenses (CapEx),3,High,Budget Department,
2025-06-23,14:53,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-06-23,16:49,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-06-23,08:20,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-06-23,10:34,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-06-23,14:41,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-06-23,16:39,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-06-23,19:54,IT Support,Technical Assistance,2,Medium,IT Department,
2025-06-23,12:10,Asset Check In,Monitor,3,Low,Asset Department,
2025-06-23,08:29,IT Support,Software Installation/Update,2,Medium,IT Department,
2025-06-23,10:00,New Budget Proposal,Operational Expenses (OpEx),3,Medium,Budget Department,
2025-06-23,13:58,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-06-23,12:22,Asset Check In,Monitor,1,Low,Asset Department,
2025-06-23,15:58,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-06-24,12:49,IT Support,Data Backup/Restore,3,Medium,IT Department,
2025-06-24,08:24,New Budget Proposal,Capital Expenses (CapEx),2,High,Budget Department,
2025-06-24,19:30,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-06-24,20:19,New Budget Proposal,Operational Expenses (OpEx),2,Medium,Budget Department,
2025-06-24,08:00,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-06-24,09:33,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-06-25,09:01,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-06-25,08:02,Asset Check In,Monitor,3,Low,Asset Department,
2025-06-25,21:18,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-06-25,09:05,IT Support,Virus/Malware Check,3,Critical,IT Department,
2025-06-25,13:43,New Budget Proposal,Capital Expenses (CapEx),3,High,Budget Department,
2025-06-25,16:19,Asset Check In,Monitor,2,Low,Asset Department,
2025-06-26,15:29,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-06-26,13:47,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-06-26,21:22,IT Support,Software Installation/Update,3,Medium,IT Department,
2025-06-26,10:39,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-06-26,14:28,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-06-26,13:53,IT Support,Data Backup/Restore,3,Medium,IT Department,
2025-06-27,12:54,Others,General Inquiry,2,Low,IT Department,
2025-06-27,10:37,Others,,2,Low,IT Department,
2025-06-27,18:27,New Budget Proposal,Operational Expenses (OpEx),3,Medium,Budget Department,
2025-06-27,12:24,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-06-27,13:55,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-06-28,08:27,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-06-29,13:49,Asset Check In,Monitor,2,Low,Asset Department,
2025-06-30,14:40,Asset Check In,Monitor,2,Low,Asset Department,
2025-06-30,08:46,IT Support,Technical Assistance,1,Medium,IT Department,
2025-06-30,20:58,Others,General Inquiry,2,Low,IT Department,
2025-06-30,09:27,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-06-30,10:55,Others,,2,Low,IT Department,
2025-06-30,15:58,IT Support,Software Installation/Update,3,Medium,IT Department,
2025-06-30,15:40,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-06-30,19:03,New Budget Proposal,Operational Expenses (OpEx),3,Medium,Budget Department,
2025-06-30,23:30,Others,,2,Low,IT Department,
2025-06-30,09:23,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-06-30,08:55,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-06-30,10:26,IT Support,Technical Assistance,1,Medium,IT Department,
2025-06-30,18:23,IT Support,Technical Assistance,3,Medium,IT Department,
2025-06-30,08:17,Asset Check In,Monitor,2,Low,Asset Department,
2025-07-01,12:33,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-07-01,10:18,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-07-01,10:39,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-07-01,10:09,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-07-01,13:39,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-07-01,09:50,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-07-02,20:33,Asset Check In,Monitor,1,Low,Asset Department,
2025-07-02,15:32,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-07-02,18:46,IT Support,Internet/Network Connectivity Issue,3,High,IT Department,
2025-07-02,10:12,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-07-02,18:34,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-07-02,09:48,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-07-03,21:54,Asset Check In,Monitor,3,Low,Asset Department,
2025-07-03,21:43,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-07-03,16:22,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-07-03,09:44,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-07-03,09:49,Asset Check In,Monitor,2,Low,Asset Department,
2025-07-03,16:33,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-07-03,16:38,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-07-03,19:11,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-07-04,08:52,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-07-04,21:09,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-07-04,09:48,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-07-04,08:48,Others,,1,Low,IT Department,
2025-07-04,10:12,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-07,19:13,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-07-07,15:16,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-07-07,15:39,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-07-07,09:14,IT Support,Technical Assistance,2,Medium,IT Department,
2025-07-07,13:54,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-07-07,12:54,IT Support,Data Backup/Restore,3,Medium,IT Department,
2025-07-07,15:24,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-07-07,19:00,Asset Check In,Monitor,3,Low,Asset Department,
2025-07-07,13:39,Asset Check In,Monitor,2,Low,Asset Department,
2025-07-07,12:55,IT Support,Data Backup/Restore,3,Medium,IT Department,
2025-07-07,16:11,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-07-07,21:25,Asset Check In,Monitor,3,Low,Asset Department,
2025-07-07,13:43,IT Support,Technical Assistance,2,Medium,IT Department,
2025-07-08,02:00,New Budget Proposal,Capital Expenses (CapEx),3,High,Budget Department,
2025-07-08,15:17,IT Support,Internet/Network Connectivity Issue,2,High,IT Department,
2025-07-08,04:01,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-07-08,13:51,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-07-08,07:48,Others,,2,Low,IT Department,
2025-07-08,18:23,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-09,13:46,Asset Check In,Monitor,2,Low,Asset Department,
2025-07-09,12:45,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-09,08:54,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-07-09,08:05,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-07-09,10:54,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-07-09,13:58,Asset Check In,Monitor,2,Low,Asset Department,
2025-07-10,18:28,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-07-10,16:51,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-07-10,16:01,IT Support,Software Installation/Update,3,Medium,IT Department,
2025-07-10,21:51,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-07-10,14:19,IT Support,Technical Assistance,3,Medium,IT Department,
2025-07-10,08:34,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-07-11,18:04,IT Support,Software Installation/Update,2,Medium,IT Department,
2025-07-11,12:28,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-07-11,14:56,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-07-11,09:06,Asset Check In,Monitor,2,Low,Asset Department,
2025-07-11,14:55,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-07-11,08:48,IT Support,Internet/Network Connectivity Issue,3,High,IT Department,
2025-07-11,14:17,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-07-14,14:30,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-07-14,13:41,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-07-14,12:38,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-07-14,16:40,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-07-14,14:04,IT Support,Internet/Network Connectivity Issue,2,High,IT Department,
2025-07-14,08:01,IT Support,Technical Assistance,2,Medium,IT Department,
2025-07-14,19:39,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-07-14,14:57,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-07-14,08:27,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-07-14,18:54,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-07-14,15:59,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-14,09:42,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-07-15,09:49,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-07-15,16:03,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-07-15,09:27,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-07-15,10:30,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-07-15,21:40,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-07-15,09:04,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-07-15,10:40,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-15,08:26,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-07-16,14:42,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-07-16,14:25,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-07-16,08:49,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-07-16,19:05,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-07-16,19:12,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-07-16,10:35,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-07-16,13:58,Asset Check In,Monitor,2,Low,Asset Department,
2025-07-17,09:14,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-17,14:28,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-07-17,14:41,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-07-17,21:25,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-07-17,18:03,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-17,10:35,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-07-18,12:33,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-07-18,09:29,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-07-18,14:21,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-07-18,12:31,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-07-18,10:29,IT Support,Software Installation/Update,3,Medium,IT Department,
2025-07-19,08:06,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-07-21,20:27,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-07-21,19:18,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-07-21,09:20,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-07-21,14:04,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-07-21,10:41,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-07-21,10:34,New Budget Proposal,Capital Expenses (CapEx),3,High,Budget Department,
2025-07-21,16:23,IT Support,Internet/Network Connectivity Issue,3,High,IT Department,
2025-07-21,09:58,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-21,12:30,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-07-21,15:32,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-07-21,18:21,IT Support,Internet/Network Connectivity Issue,3,High,IT Department,
2025-07-21,10:28,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-22,09:25,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-07-22,12:43,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-07-22,08:27,IT Support,Virus/Malware Check,3,Critical,IT Department,
2025-07-22,09:16,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-07-22,14:23,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-07-22,13:40,Others,,1,Low,IT Department,
2025-07-23,09:32,IT Support,Technical Assistance,2,Medium,IT Department,
2025-07-23,12:44,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-23,21:33,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-07-23,08:20,IT Support,Technical Assistance,2,Medium,IT Department,
2025-07-23,08:13,IT Support,Data Backup/Restore,3,Medium,IT Department,
2025-07-23,15:01,IT Support,Data Backup/Restore,3,Medium,IT Department,
2025-07-24,04:22,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-07-24,16:34,IT Support,Technical Assistance,3,Medium,IT Department,
2025-07-24,18:22,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-07-24,01:15,IT Support,Data Backup/Restore,2,Medium,IT Department,
2025-07-24,18:52,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-07-24,10:56,New Budget Proposal,Operational Expenses (OpEx),3,Medium,Budget Department,
2025-07-25,18:12,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-07-25,18:16,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-07-25,08:42,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-07-25,15:25,IT Support,Data Backup/Restore,2,Medium,IT Department,
2025-07-25,09:21,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-07-25,13:43,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-07-28,10:03,IT Support,Virus/Malware Check,2,Critical,IT Department,
2025-07-28,15:16,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-07-28,09:05,IT Support,Technical Assistance,1,Medium,IT Department,
2025-07-28,09:11,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-07-28,14:40,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-07-28,08:55,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-07-28,13:51,Others,,2,Low,IT Department,
2025-07-28,13:46,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-07-28,18:25,New Budget Proposal,Capital Expenses (CapEx),3,High,Budget Department,
2025-07-28,10:46,Others,General Inquiry,2,Low,IT Department,
2025-07-28,14:30,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-28,14:51,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-07-29,13:37,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-07-29,14:27,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-07-29,14:03,New Budget Proposal,Operational Expenses (OpEx),3,Medium,Budget Department,
2025-07-29,08:41,IT Support,Internet/Network Connectivity Issue,3,High,IT Department,
2025-07-29,09:17,Others,,3,Low,IT Department,
2025-07-29,14:29,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-07-30,09:38,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-07-30,14:27,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-07-30,13:40,IT Support,Virus/Malware Check,3,Critical,IT Department,
2025-07-30,08:39,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-07-30,13:59,IT Support,Virus/Malware Check,3,Critical,IT Department,
2025-07-30,07:03,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-07-31,10:20,IT Support,Software Installation/Update,3,Medium,IT Department,
2025-07-31,00:32,New Budget Proposal,Capital Expenses (CapEx),3,High,Budget Department,
2025-07-31,16:40,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-07-31,16:18,IT Support,Technical Assistance,2,Medium,IT Department,
2025-07-31,13:58,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-07-31,09:07,Asset Check In,Monitor,3,Low,Asset Department,
2025-07-31,08:49,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-08-01,12:57,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-08-01,16:42,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-08-01,08:23,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-08-01,08:10,IT Support,Data Backup/Restore,3,Medium,IT Department,
2025-08-01,10:38,New Budget Proposal,Capital Expenses (CapEx),3,High,Budget Department,
2025-08-01,09:23,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-08-02,13:59,Others,,1,Low,IT Department,
2025-08-02,08:04,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-08-03,14:34,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-04,21:11,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-08-04,14:47,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-08-04,14:48,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-08-04,16:14,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-08-04,10:45,IT Support,Technical Assistance,3,Medium,IT Department,
2025-08-04,04:18,Others,General Inquiry,1,Low,IT Department,
2025-08-04,16:58,IT Support,Technical Assistance,2,Medium,IT Department,
2025-08-04,12:57,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-08-04,15:29,Others,General Inquiry,1,Low,IT Department,
2025-08-04,16:17,IT Support,Virus/Malware Check,3,Critical,IT Department,
2025-08-04,18:40,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-08-04,10:17,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-08-04,09:59,IT Support,Technical Assistance,1,Medium,IT Department,
2025-08-04,10:30,Others,,2,Low,IT Department,
2025-08-04,08:01,Asset Check Out,Keyboard,3,Low,Asset Department,
2025-08-05,16:35,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-08-05,23:15,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-05,09:52,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-08-05,12:41,Asset Check Out,Laptop,2,Medium,Asset Department,
2025-08-05,15:01,IT Support,Hardware Troubleshooting,3,High,IT Department,
2025-08-05,23:25,Asset Check Out,Laptop,3,Medium,Asset Department,
2025-08-05,09:16,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-08-05,14:40,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-08-06,18:29,Others,General Inquiry,1,Low,IT Department,
2025-08-06,19:49,IT Support,Internet/Network Connectivity Issue,2,High,IT Department,
2025-08-06,09:10,Asset Check Out,Keyboard,2,Low,Asset Department,
2025-08-06,12:57,IT Support,Data Backup/Restore,3,Medium,IT Department,
2025-08-06,09:30,IT Support,Technical Assistance,3,Medium,IT Department,
2025-08-06,19:26,IT Support,Data Backup/Restore,3,Medium,IT Department,
2025-08-06,14:47,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-08-07,14:54,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-08-07,09:14,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-08-07,15:48,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-07,19:53,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-08-07,13:43,New Budget Proposal,Capital Expenses (CapEx),3,High,Budget Department,
2025-08-07,08:51,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-08-07,14:32,IT Support,Software Installation/Update,2,Medium,IT Department,
2025-08-07,21:25,IT Support,Technical Assistance,2,Medium,IT Department,
2025-08-08,08:50,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-08-08,23:10,Asset Check In,Monitor,3,Low,Asset Department,
2025-08-08,15:19,IT Support,Internet/Network Connectivity Issue,3,Critical,IT Department,
2025-08-08,15:20,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-08,18:57,Others,,1,Low,IT Department,
2025-08-08,08:30,IT Support,Data Backup/Restore,3,Medium,IT Department,
2025-08-11,09:02,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-08-11,21:09,IT Support,Software Installation/Update,2,Medium,IT Department,
2025-08-11,09:22,IT Support,Internet/Network Connectivity Issue,2,High,IT Department,
2025-08-11,16:25,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-11,12:16,Asset Check In,Monitor,3,Low,Asset Department,
2025-08-11,12:47,Others,,2,Low,IT Department,
2025-08-11,12:12,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
2025-08-11,09:49,IT Support,Hardware Troubleshooting,2,High,IT Department,
2025-08-11,19:23,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-08-11,13:40,IT Support,Internet/Network Connectivity Issue,2,Critical,IT Department,
