date,time,category,sub_category,count,priority,department,days_ago
2025-12-03,10:45,Others,General Inquiry,1,Low,IT Department,
2025-05-06,18:08,New Budget Proposal,Capital Expenses (CapEx),1,Medium,Budget Department,
2025-01-10,16:10,Others,,1,Critical,IT Department,
2025-11-03,09:17,IT Support,Software Installation/Update,1,Medium,IT Department,
2026-01-02,15:44,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-09-02,15:15,Others,General Inquiry,1,Low,IT Department,
2025-11-18,15:35,IT Support,Hardware Troubleshooting,1,Low,IT Department,
2025-02-06,14:41,IT Support,Technical Assistance,1,High,IT Department,
2025-02-26,09:51,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
2025-09-19,11:55,IT Support,Software Installation/Update,1,Critical,IT Department,
2025-03-31,10:15,Asset Check In,Monitor,1,Low,Asset Department,
2025-06-17,08:30,IT Support,Technical Assistance,1,Medium,IT Department,
2026-01-08,17:10,Asset Check Out,Keyboard,1,High,Asset Department,
2025-03-24,14:12,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-01-04,17:34,IT Support,Hardware Troubleshooting,1,Low,IT Department,
2025-11-26,15:12,Asset Check In,Monitor,1,High,Asset Department,
2025-12-17,14:09,Asset Check Out,Keyboard,1,High,Asset Department,
2025-10-06,11:56,Others,,1,Low,IT Department,
2025-09-26,10:07,Others,,1,Low,IT Department,
2025-04-10,14:01,IT Support,Software Installation/Update,1,Low,IT Department,
2025-12-09,17:07,Asset Check In,Monitor,1,Critical,Asset Department,
2025-10-09,16:12,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-06-20,13:11,IT Support,Technical Assistance,1,Medium,IT Department,
2025-01-02,22:01,Asset Check Out,Laptop,1,Low,Asset Department,
2025-05-27,12:15,IT Support,Technical Assistance,1,Medium,IT Department,
2025-06-02,10:01,Others,,1,High,IT Department,
2025-12-09,14:26,Asset Check In,Monitor,1,Critical,Asset Department,
2025-06-23,14:54,IT Support,Virus/Malware Check,1,High,IT Department,
2025-12-23,10:28,IT Support,Virus/Malware Check,1,Low,IT Department,
2025-12-16,14:16,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-12-12,15:49,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-05-19,13:08,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-11-03,12:15,Asset Check Out,Laptop,1,Low,Asset Department,
2025-05-13,10:00,Others,,1,Medium,IT Department,
2025-06-23,09:10,Others,General Inquiry,1,Medium,IT Department,
2025-07-28,15:22,Asset Check Out,Laptop,1,High,Asset Department,
2025-11-21,23:35,Asset Check Out,Laptop,1,Critical,Asset Department,
2025-07-12,15:04,Others,,1,Medium,IT Department,
2025-11-07,01:03,Others,General Inquiry,1,High,IT Department,
2025-04-30,11:01,IT Support,Virus/Malware Check,1,Medium,IT Department,
2025-09-15,14:00,Asset Check Out,Keyboard,1,Critical,Asset Department,
2025-07-22,11:55,Others,General Inquiry,1,Low,IT Department,
2025-06-16,15:44,Asset Check Out,Laptop,1,High,Asset Department,
2025-01-07,11:51,Others,,1,Critical,IT Department,
2025-03-17,15:28,IT Support,Technical Assistance,1,Low,IT Department,
2025-06-21,14:50,IT Support,Data Backup/Restore,1,Critical,IT Department,
2025-12-16,09:02,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-12-04,10:21,IT Support,Technical Assistance,1,Critical,IT Department,
2025-07-03,14:23,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-03-19,16:01,IT Support,Virus/Malware Check,1,High,IT Department,
2025-02-04,10:32,IT Support,Software Installation/Update,1,Critical,IT Department,
2026-01-08,13:49,IT Support,Data Backup/Restore,1,Critical,IT Department,
2025-12-18,09:52,New Budget Proposal,Capital Expenses (CapEx),1,Low,Budget Department,
2025-08-01,16:24,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-03-27,12:15,Asset Check Out,Keyboard,1,High,Asset Department,
2025-09-24,16:20,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-03-25,14:09,IT Support,Virus/Malware Check,1,Low,IT Department,
2025-01-29,08:07,IT Support,Virus/Malware Check,1,Low,IT Department,
2025-10-14,08:14,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-08-28,14:31,Asset Check Out,Laptop,1,Low,Asset Department,
2026-01-08,14:23,IT Support,Internet/Network Connectivity Issue,1,Medium,IT Department,
2025-01-09,08:54,Asset Check In,Monitor,1,Medium,Asset Department,
2025-08-20,09:31,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-12-09,15:30,IT Support,Virus/Malware Check,1,Low,IT Department,
2025-09-26,10:57,Asset Check In,Monitor,1,Critical,Asset Department,
2025-09-16,15:01,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-10-13,16:32,IT Support,Technical Assistance,1,High,IT Department,
2026-01-02,14:18,Asset Check In,Monitor,1,Medium,Asset Department,
2025-03-25,12:29,IT Support,Virus/Malware Check,1,High,IT Department,
2025-01-03,14:22,IT Support,Technical Assistance,1,High,IT Department,
2025-03-19,15:34,IT Support,Virus/Malware Check,1,Medium,IT Department,
2025-04-13,17:32,IT Support,Hardware Troubleshooting,1,Low,IT Department,
2025-05-05,09:26,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-10-10,14:51,Others,,1,Medium,IT Department,
2025-06-27,08:03,New Budget Proposal,Operational Expenses (OpEx),1,Low,Budget Department,
2025-09-17,10:01,Asset Check In,Monitor,1,Critical,Asset Department,
2025-09-23,11:22,Others,,1,Critical,IT Department,
2025-07-27,14:56,Asset Check Out,Laptop,1,High,Asset Department,
2025-12-11,17:40,IT Support,Virus/Malware Check,1,Medium,IT Department,
2025-07-27,10:40,New Budget Proposal,Operational Expenses (OpEx),1,High,Budget Department,
2025-08-18,10:02,Others,,1,Critical,IT Department,
2025-12-26,16:29,IT Support,Technical Assistance,1,High,IT Department,
2025-01-10,15:22,Asset Check In,Monitor,1,Critical,Asset Department,
2025-07-02,16:48,IT Support,Technical Assistance,1,Medium,IT Department,
2025-10-22,15:21,IT Support,Virus/Malware Check,1,Low,IT Department,
2025-05-22,16:38,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-04-30,16:55,IT Support,Data Backup/Restore,1,Low,IT Department,
2025-05-19,16:39,IT Support,Technical Assistance,1,Critical,IT Department,
2025-11-11,08:30,Asset Check Out,Laptop,1,Medium,Asset Department,
2026-01-02,11:23,Asset Check Out,Keyboard,1,Critical,Asset Department,
2025-11-26,16:30,IT Support,Data Backup/Restore,1,Critical,IT Department,
2025-02-03,11:52,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-07-31,14:44,IT Support,Hardware Troubleshooting,1,Critical,IT Department,
2025-10-27,10:38,Asset Check Out,Keyboard,1,Critical,Asset Department,
2025-05-28,10:43,Asset Check Out,Laptop,1,Low,Asset Department,
2025-12-01,16:20,IT Support,Internet/Network Connectivity Issue,1,Medium,IT Department,
2025-03-03,11:31,New Budget Proposal,Operational Expenses (OpEx),1,Critical,Budget Department,
2025-11-13,14:52,Asset Check In,Monitor,1,Low,Asset Department,
2025-04-24,08:00,Others,General Inquiry,1,Low,IT Department,
2025-04-13,11:54,IT Support,Hardware Troubleshooting,1,Low,IT Department,
2025-10-28,14:43,IT Support,Technical Assistance,1,Medium,IT Department,
2025-08-12,17:25,Others,,1,Critical,IT Department,
2025-07-02,16:56,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-01-30,15:57,Asset Check In,Monitor,1,Medium,Asset Department,
2025-12-24,08:43,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-06-10,13:39,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-11-12,15:08,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-05-27,09:08,Others,General Inquiry,1,Critical,IT Department,
2025-07-14,16:53,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-09-23,14:45,Others,General Inquiry,1,Low,IT Department,
2025-03-10,09:50,IT Support,Data Backup/Restore,1,High,IT Department,
2025-11-05,10:28,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-08-16,16:41,New Budget Proposal,Operational Expenses (OpEx),1,Low,Budget Department,
2025-01-15,16:49,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-04-24,23:41,IT Support,Data Backup/Restore,1,Critical,IT Department,
2025-02-04,10:20,IT Support,Data Backup/Restore,1,Critical,IT Department,
2025-09-22,10:27,Asset Check In,Monitor,1,High,Asset Department,
2025-11-05,10:45,IT Support,Hardware Troubleshooting,1,Low,IT Department,
2025-12-09,16:09,IT Support,Technical Assistance,1,High,IT Department,
2025-12-11,10:13,IT Support,Virus/Malware Check,1,Medium,IT Department,
2025-04-19,09:12,Others,General Inquiry,1,High,IT Department,
2025-01-03,15:02,Others,General Inquiry,1,Low,IT Department,
2025-01-27,15:43,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-10-07,15:45,IT Support,Technical Assistance,1,Critical,IT Department,
2025-06-11,11:00,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-04-29,11:45,Others,,1,Critical,IT Department,
2025-01-22,14:28,IT Support,Hardware Troubleshooting,1,Critical,IT Department,
2025-06-03,17:35,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-10-27,09:09,IT Support,Virus/Malware Check,1,High,IT Department,
2025-02-21,10:49,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-07-31,13:32,IT Support,Data Backup/Restore,1,Critical,IT Department,
2025-03-05,12:35,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-05-21,15:20,IT Support,Software Installation/Update,1,Critical,IT Department,
2025-12-24,13:58,IT Support,Software Installation/Update,1,High,IT Department,
2025-12-05,23:17,IT Support,Hardware Troubleshooting,1,Low,IT Department,
2025-12-16,10:00,Asset Check In,Monitor,1,High,Asset Department,
2025-05-21,15:03,Others,,1,Medium,IT Department,
2025-08-11,11:37,IT Support,Virus/Malware Check,1,High,IT Department,
2025-09-03,15:53,IT Support,Internet/Network Connectivity Issue,1,Medium,IT Department,
2025-01-21,09:52,IT Support,Technical Assistance,1,Medium,IT Department,
2025-11-28,11:04,Others,,1,Medium,IT Department,
2025-09-28,15:26,IT Support,Virus/Malware Check,1,Low,IT Department,
2025-07-25,18:45,New Budget Proposal,Capital Expenses (CapEx),1,Medium,Budget Department,
2026-01-02,17:03,Others,General Inquiry,1,Medium,IT Department,
2025-01-29,10:52,IT Support,Software Installation/Update,1,Critical,IT Department,
2025-12-15,15:06,Asset Check Out,Laptop,1,High,Asset Department,
2025-06-06,12:56,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-10-01,12:09,IT Support,Technical Assistance,1,Low,IT Department,
2025-10-01,19:52,Others,General Inquiry,1,Critical,IT Department,
2025-05-15,09:17,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-02-07,10:37,Others,General Inquiry,1,Low,IT Department,
2025-07-11,15:12,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-11-28,10:06,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-01-06,22:14,New Budget Proposal,Operational Expenses (OpEx),1,Low,Budget Department,
2025-01-07,14:09,Asset Check In,Monitor,1,Critical,Asset Department,
2025-10-13,10:09,Asset Check Out,Keyboard,1,High,Asset Department,
2026-01-06,09:43,Asset Check Out,Laptop,1,Low,Asset Department,
2025-07-10,15:38,IT Support,Virus/Malware Check,1,High,IT Department,
2025-12-12,14:33,Others,General Inquiry,1,High,IT Department,
2025-05-13,14:28,Asset Check Out,Keyboard,1,High,Asset Department,
2025-11-13,15:53,Others,,1,Medium,IT Department,
2025-01-21,10:31,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-12-12,14:46,New Budget Proposal,Capital Expenses (CapEx),1,Low,Budget Department,
2025-05-09,15:44,Others,,1,Critical,IT Department,
2025-11-24,08:50,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-08-26,10:26,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-03-11,15:39,IT Support,Technical Assistance,1,High,IT Department,
2025-02-17,15:56,IT Support,Data Backup/Restore,1,Critical,IT Department,
2025-07-22,16:19,Asset Check Out,Laptop,1,High,Asset Department,
2025-04-22,16:56,IT Support,Data Backup/Restore,1,Medium,IT Department,
2026-01-02,14:04,Asset Check Out,Laptop,1,Low,Asset Department,
2025-12-02,16:21,IT Support,Software Installation/Update,1,High,IT Department,
2025-07-23,11:23,Asset Check In,Monitor,1,Medium,Asset Department,
2025-11-06,21:52,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-12-05,16:05,Asset Check In,Monitor,1,Medium,Asset Department,
2025-04-15,15:06,Asset Check Out,Keyboard,1,Medium,Asset Department,
2025-09-01,08:46,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-01-03,16:32,Asset Check Out,Keyboard,1,Medium,Asset Department,
2025-01-07,16:59,Asset Check Out,Keyboard,1,High,Asset Department,
2025-05-31,16:35,IT Support,Hardware Troubleshooting,1,Critical,IT Department,
2025-07-30,10:42,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-01-24,10:37,IT Support,Technical Assistance,1,Low,IT Department,
2025-01-28,09:16,Others,General Inquiry,1,Critical,IT Department,
2025-03-11,16:34,Asset Check In,Monitor,1,Low,Asset Department,
2025-10-09,10:20,New Budget Proposal,Operational Expenses (OpEx),1,Critical,Budget Department,
2025-10-30,13:31,IT Support,Virus/Malware Check,1,Low,IT Department,
2025-06-28,10:41,IT Support,Virus/Malware Check,1,Low,IT Department,
2025-08-06,15:26,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-01-17,10:06,IT Support,Software Installation/Update,1,Critical,IT Department,
2025-09-04,14:31,New Budget Proposal,Operational Expenses (OpEx),1,Low,Budget Department,
2025-04-30,15:39,IT Support,Software Installation/Update,1,High,IT Department,
2025-12-11,08:54,Others,General Inquiry,1,Low,IT Department,
2025-03-31,10:09,Asset Check In,Monitor,1,High,Asset Department,
2025-10-16,12:03,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-03-25,12:48,Asset Check In,Monitor,1,Critical,Asset Department,
2025-03-21,10:53,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-03-12,09:14,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-04-02,11:25,Asset Check In,Monitor,1,Critical,Asset Department,
2025-11-24,15:29,New Budget Proposal,Operational Expenses (OpEx),1,Critical,Budget Department,
2025-01-17,14:50,IT Support,Technical Assistance,1,Low,IT Department,
2025-10-10,15:13,Asset Check Out,Keyboard,1,High,Asset Department,
2025-11-10,09:03,Others,General Inquiry,1,Critical,IT Department,
2025-04-22,22:48,New Budget Proposal,Operational Expenses (OpEx),1,High,Budget Department,
2025-01-03,20:06,IT Support,Technical Assistance,1,High,IT Department,
2025-02-13,11:35,Others,,1,Low,IT Department,
2025-10-17,16:44,IT Support,Software Installation/Update,1,Low,IT Department,
2025-01-23,15:29,Others,,1,Critical,IT Department,
2025-05-15,15:48,IT Support,Data Backup/Restore,1,Low,IT Department,
2025-12-11,09:26,IT Support,Internet/Network Connectivity Issue,1,Low,IT Department,
2025-06-03,16:51,Asset Check Out,Keyboard,1,Critical,Asset Department,
2025-03-25,08:41,Others,General Inquiry,1,High,IT Department,
2025-09-02,11:07,Others,General Inquiry,1,Low,IT Department,
2025-01-02,09:00,Others,General Inquiry,1,High,IT Department,
2025-12-10,15:04,IT Support,Virus/Malware Check,1,High,IT Department,
2025-02-27,09:45,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-05-07,13:44,Others,General Inquiry,1,Critical,IT Department,
2025-04-23,14:41,Asset Check In,Monitor,1,Critical,Asset Department,
2025-12-18,12:25,IT Support,Data Backup/Restore,1,Low,IT Department,
2025-01-20,11:19,IT Support,Technical Assistance,1,Critical,IT Department,
2025-12-23,09:07,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
2025-08-08,09:38,IT Support,Software Installation/Update,1,Critical,IT Department,
2025-10-30,11:25,New Budget Proposal,Operational Expenses (OpEx),1,Low,Budget Department,
2025-02-07,09:17,Others,General Inquiry,1,Critical,IT Department,
2025-05-20,10:06,Others,,1,Low,IT Department,
2025-05-09,09:06,Asset Check In,Monitor,1,Medium,Asset Department,
2025-05-19,15:05,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
2025-11-05,10:33,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-02-20,15:53,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-04-07,14:08,Asset Check Out,Keyboard,1,Critical,Asset Department,
2025-01-28,11:44,IT Support,Software Installation/Update,1,Critical,IT Department,
2025-08-14,12:43,IT Support,Technical Assistance,1,Medium,IT Department,
2025-03-23,16:52,IT Support,Technical Assistance,1,Low,IT Department,
2025-02-21,10:33,IT Support,Software Installation/Update,1,High,IT Department,
2025-08-08,11:26,IT Support,Virus/Malware Check,1,High,IT Department,
2026-01-06,11:17,IT Support,Software Installation/Update,1,Critical,IT Department,
2025-05-06,15:07,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-02-10,15:34,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-12-18,15:48,IT Support,Software Installation/Update,1,Low,IT Department,
2025-01-28,16:21,Asset Check In,Monitor,1,Medium,Asset Department,
2025-03-27,14:48,Asset Check Out,Keyboard,1,Medium,Asset Department,
2025-06-24,09:21,IT Support,Software Installation/Update,1,Low,IT Department,
2025-01-20,10:19,Asset Check Out,Keyboard,1,High,Asset Department,
2025-08-15,16:53,New Budget Proposal,Operational Expenses (OpEx),1,Low,Budget Department,
2025-01-30,09:00,IT Support,Technical Assistance,1,Medium,IT Department,
2025-07-17,09:08,Asset Check Out,Laptop,1,Low,Asset Department,
2025-06-08,16:17,Asset Check Out,Laptop,1,Critical,Asset Department,
2025-06-26,10:45,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-01-13,09:28,IT Support,Technical Assistance,1,High,IT Department,
2025-09-05,09:14,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-11-24,11:08,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
