date,time,category,sub_category,count,priority,department,days_ago
2025-06-26,15:40,New Budget Proposal,Capital Expenses (CapEx),1,Medium,Budget Department,
2025-01-03,14:09,IT Support,Data Backup/Restore,1,Low,IT Department,
2025-01-16,10:33,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-11-10,15:57,Others,,1,Medium,IT Department,
2025-12-03,09:16,IT Support,Internet/Network Connectivity Issue,1,Medium,IT Department,
2025-09-01,17:36,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-12-18,10:49,New Budget Proposal,Capital Expenses (CapEx),1,Low,Budget Department,
2025-09-30,10:20,IT Support,Virus/Malware Check,1,Low,IT Department,
2025-03-26,14:33,New Budget Proposal,Capital Expenses (CapEx),1,Medium,Budget Department,
2025-05-29,15:23,IT Support,Hardware Troubleshooting,1,Low,IT Department,
2025-10-24,14:34,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-04-01,09:41,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-03-10,15:13,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-01-03,17:30,Others,General Inquiry,1,Critical,IT Department,
2025-03-14,09:22,Others,,1,Low,IT Department,
2025-11-19,08:11,IT Support,Virus/Malware Check,1,High,IT Department,
2025-09-16,11:48,Asset Check Out,Laptop,1,High,Asset Department,
2025-02-04,09:51,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-06-13,15:33,IT Support,Technical Assistance,1,Medium,IT Department,
2025-01-23,14:02,Others,,1,Medium,IT Department,
2025-12-03,13:56,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-05-26,15:59,IT Support,Virus/Malware Check,1,Low,IT Department,
2025-09-12,09:34,Asset Check In,Monitor,1,Critical,Asset Department,
2025-01-14,10:00,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-08-26,14:10,Others,General Inquiry,1,High,IT Department,
2025-01-29,11:04,IT Support,Virus/Malware Check,1,Low,IT Department,
2025-04-23,08:30,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-08-06,09:23,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-12-04,09:28,New Budget Proposal,Operational Expenses (OpEx),1,Critical,Budget Department,
2025-12-10,15:23,IT Support,Data Backup/Restore,1,Critical,IT Department,
2025-03-28,15:42,Asset Check In,Monitor,1,Low,Asset Department,
2025-12-15,14:02,New Budget Proposal,Operational Expenses (OpEx),1,Low,Budget Department,
2025-04-14,09:45,IT Support,Software Installation/Update,1,Low,IT Department,
2025-05-30,15:44,Asset Check Out,Keyboard,1,High,Asset Department,
2025-01-21,09:56,Others,,1,High,IT Department,
2025-12-16,15:20,IT Support,Hardware Troubleshooting,1,Critical,IT Department,
2025-12-15,10:13,Asset Check Out,Laptop,1,Critical,Asset Department,
2025-09-25,10:14,New Budget Proposal,Operational Expenses (OpEx),1,High,Budget Department,
2025-05-21,10:37,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-02-12,10:24,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-07-07,14:48,New Budget Proposal,Operational Expenses (OpEx),1,Low,Budget Department,
2026-01-02,15:01,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-01-09,14:03,IT Support,Data Backup/Restore,1,High,IT Department,
2025-02-27,17:50,Asset Check In,Monitor,1,Medium,Asset Department,
2025-02-05,09:08,New Budget Proposal,Capital Expenses (CapEx),1,Medium,Budget Department,
2025-12-17,15:27,IT Support,Technical Assistance,1,High,IT Department,
2025-11-11,14:35,Others,General Inquiry,1,Low,IT Department,
2025-03-21,12:10,IT Support,Data Backup/Restore,1,High,IT Department,
2025-01-16,10:36,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-06-26,10:55,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-07-28,15:05,IT Support,Internet/Network Connectivity Issue,1,Low,IT Department,
2025-02-11,14:41,Others,,1,Low,IT Department,
2025-03-20,09:55,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-09-22,14:21,New Budget Proposal,Capital Expenses (CapEx),1,Low,Budget Department,
2025-05-06,11:34,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-01-07,09:47,IT Support,Software Installation/Update,1,Low,IT Department,
2025-03-07,15:28,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-02-17,16:20,Others,,1,Critical,IT Department,
2025-01-10,15:38,IT Support,Software Installation/Update,1,Low,IT Department,
2025-03-20,16:04,Asset Check Out,Laptop,1,Low,Asset Department,
2025-01-10,14:58,New Budget Proposal,Capital Expenses (CapEx),1,Medium,Budget Department,
2025-08-05,11:43,Asset Check Out,Keyboard,1,Medium,Asset Department,
2025-01-22,15:04,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-02-10,13:45,IT Support,Data Backup/Restore,1,Low,IT Department,
2025-01-22,09:29,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-04-02,15:44,Asset Check In,Monitor,1,High,Asset Department,
2025-11-11,16:26,Asset Check Out,Keyboard,1,Critical,Asset Department,
2025-01-23,10:36,IT Support,Virus/Malware Check,1,Medium,IT Department,
2025-11-24,17:31,IT Support,Data Backup/Restore,1,Low,IT Department,
2025-01-08,10:38,Others,General Inquiry,1,Low,IT Department,
2025-12-03,14:58,IT Support,Technical Assistance,1,Medium,IT Department,
2025-12-11,15:57,New Budget Proposal,Operational Expenses (OpEx),1,High,Budget Department,
2025-12-18,14:08,Asset Check Out,Laptop,1,Critical,Asset Department,
2025-12-05,14:43,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
2025-07-01,09:35,IT Support,Technical Assistance,1,Low,IT Department,
2025-03-25,14:55,IT Support,Software Installation/Update,1,High,IT Department,
2025-06-30,14:30,IT Support,Data Backup/Restore,1,High,IT Department,
2025-03-31,09:53,Asset Check Out,Keyboard,1,High,Asset Department,
2025-12-01,09:08,IT Support,Data Backup/Restore,1,Critical,IT Department,
2025-10-01,10:35,Asset Check Out,Laptop,1,Low,Asset Department,
2025-07-21,10:48,IT Support,Software Installation/Update,1,High,IT Department,
2025-03-12,11:09,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-08-20,15:27,Asset Check Out,Laptop,1,High,Asset Department,
2025-04-07,15:21,Others,General Inquiry,1,Medium,IT Department,
2025-08-01,10:39,Asset Check Out,Laptop,1,High,Asset Department,
2025-09-25,15:10,IT Support,Internet/Network Connectivity Issue,1,Medium,IT Department,
2025-01-09,15:16,Asset Check In,Monitor,1,Critical,Asset Department,
2025-03-13,15:05,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-05-14,14:25,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-10-17,10:10,Others,General Inquiry,1,High,IT Department,
2025-01-21,09:33,IT Support,Virus/Malware Check,1,Medium,IT Department,
2025-09-23,11:47,Asset Check Out,Laptop,1,Low,Asset Department,
2025-01-15,15:29,Others,,1,Medium,IT Department,
2025-03-26,14:09,Others,,1,High,IT Department,
2025-06-09,12:46,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-02-18,14:04,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
2025-06-30,10:37,Others,General Inquiry,1,Critical,IT Department,
2025-04-15,14:31,New Budget Proposal,Operational Expenses (OpEx),1,Low,Budget Department,
2025-01-16,14:21,Others,,1,Low,IT Department,
2025-09-26,14:52,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-09-25,10:03,Others,,1,Low,IT Department,
2025-04-11,13:25,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-09-24,15:09,IT Support,Software Installation/Update,1,High,IT Department,
2025-05-09,09:04,Others,,1,Low,IT Department,
2025-01-21,10:42,New Budget Proposal,Operational Expenses (OpEx),1,High,Budget Department,
2025-12-16,09:10,IT Support,Hardware Troubleshooting,1,Critical,IT Department,
2025-01-06,11:49,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-01-22,14:26,New Budget Proposal,Operational Expenses (OpEx),1,Critical,Budget Department,
2025-01-13,15:40,Asset Check Out,Keyboard,1,High,Asset Department,
2025-01-13,14:05,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-08-04,14:24,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-09-23,14:45,Others,,1,Low,IT Department,
2025-04-24,09:17,Others,,1,Medium,IT Department,
2025-12-18,16:24,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-01-28,09:45,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-02-04,15:09,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-06-25,09:18,Asset Check Out,Keyboard,1,Critical,Asset Department,
2025-12-18,15:11,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-03-24,14:49,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-01-03,15:34,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-01-30,14:36,Others,General Inquiry,1,Low,IT Department,
2025-12-12,09:48,New Budget Proposal,Operational Expenses (OpEx),1,Low,Budget Department,
2025-03-31,09:08,New Budget Proposal,Operational Expenses (OpEx),1,Critical,Budget Department,
2025-01-17,19:30,IT Support,Virus/Malware Check,1,Low,IT Department,
2025-06-06,10:13,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-12-03,14:26,IT Support,Technical Assistance,1,High,IT Department,
2025-12-23,10:30,Asset Check Out,Keyboard,1,High,Asset Department,
2026-01-08,08:11,IT Support,Technical Assistance,1,Critical,IT Department,
2025-12-17,10:05,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-01-15,15:07,Others,,1,Low,IT Department,
2025-09-24,10:53,New Budget Proposal,Capital Expenses (CapEx),1,Low,Budget Department,
2026-01-08,17:40,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-03-26,10:55,Asset Check In,Monitor,1,High,Asset Department,
2025-12-10,09:41,Others,General Inquiry,1,Medium,IT Department,
2025-01-23,10:21,Others,,1,Low,IT Department,
2025-12-15,09:26,IT Support,Software Installation/Update,1,Low,IT Department,
2025-06-20,09:46,Others,General Inquiry,1,High,IT Department,
2025-04-08,14:12,New Budget Proposal,Operational Expenses (OpEx),1,High,Budget Department,
2025-04-28,08:41,Others,,1,Medium,IT Department,
2025-02-11,14:35,Asset Check Out,Laptop,1,Low,Asset Department,
2025-12-11,15:03,Others,,1,Medium,IT Department,
2025-05-16,15:49,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-09-15,14:44,Others,,1,Medium,IT Department,
2025-12-02,15:28,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-01-07,12:31,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-12-26,09:07,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-01-15,14:29,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-12-02,09:58,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-05-27,09:54,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-04-03,10:26,IT Support,Software Installation/Update,1,Critical,IT Department,
2025-03-14,08:03,Asset Check Out,Keyboard,1,Medium,Asset Department,
2025-12-29,09:29,Asset Check Out,Keyboard,1,Critical,Asset Department,
2025-01-21,14:09,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
2025-01-13,09:00,IT Support,Software Installation/Update,1,Low,IT Department,
2025-12-18,10:33,New Budget Proposal,Operational Expenses (OpEx),1,High,Budget Department,
2025-02-26,09:19,IT Support,Software Installation/Update,1,High,IT Department,
2025-03-07,10:57,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-12-10,09:00,Asset Check Out,Keyboard,1,Medium,Asset Department,
2025-01-08,09:34,Asset Check In,Monitor,1,Critical,Asset Department,
2025-01-10,10:00,Asset Check Out,Keyboard,1,High,Asset Department,
2025-06-13,09:12,IT Support,Technical Assistance,1,High,IT Department,
2025-08-15,15:30,Others,,1,Critical,IT Department,
2025-11-27,09:43,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-12-17,09:56,Others,,1,Critical,IT Department,
2025-04-03,14:36,IT Support,Software Installation/Update,1,High,IT Department,
2025-01-31,15:26,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-06-19,15:46,Others,,1,Low,IT Department,
2025-01-28,13:10,Others,,1,Critical,IT Department,
2025-10-27,09:53,IT Support,Software Installation/Update,1,Low,IT Department,
2025-12-15,14:15,IT Support,Technical Assistance,1,Medium,IT Department,
2025-05-02,16:08,IT Support,Virus/Malware Check,1,Low,IT Department,
2025-03-07,14:11,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-09-22,10:12,Asset Check In,Monitor,1,Medium,Asset Department,
2025-01-21,16:04,Asset Check In,Monitor,1,High,Asset Department,
2025-12-03,10:46,Asset Check Out,Keyboard,1,High,Asset Department,
2025-12-09,14:08,IT Support,Technical Assistance,1,Medium,IT Department,
2025-03-25,15:34,New Budget Proposal,Capital Expenses (CapEx),1,Low,Budget Department,
2025-12-26,10:53,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-04-30,08:25,New Budget Proposal,Capital Expenses (CapEx),1,Medium,Budget Department,
2025-12-09,14:02,IT Support,Data Backup/Restore,1,High,IT Department,
2025-12-17,14:26,Asset Check Out,Keyboard,1,Critical,Asset Department,
2025-11-27,09:06,IT Support,Software Installation/Update,1,High,IT Department,
2025-04-25,15:41,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-12-15,14:01,New Budget Proposal,Operational Expenses (OpEx),1,High,Budget Department,
2026-01-08,10:00,Others,,1,Low,IT Department,
2025-12-09,09:13,Asset Check In,Monitor,1,Low,Asset Department,
2025-03-17,15:09,IT Support,Technical Assistance,1,High,IT Department,
2025-01-07,10:40,Asset Check In,Monitor,1,High,Asset Department,
2025-01-14,14:46,IT Support,Data Backup/Restore,1,High,IT Department,
2025-01-02,15:50,IT Support,Data Backup/Restore,1,High,IT Department,
2026-01-06,09:41,Asset Check In,Monitor,1,High,Asset Department,
2025-03-25,09:14,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-12-16,10:03,Others,,1,Critical,IT Department,
2025-06-24,15:17,New Budget Proposal,Operational Expenses (OpEx),1,Low,Budget Department,
2025-03-25,14:28,Asset Check In,Monitor,1,High,Asset Department,
2025-03-24,09:48,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
2025-12-02,10:28,Asset Check Out,Laptop,1,High,Asset Department,
2025-11-27,14:11,Asset Check In,Monitor,1,Low,Asset Department,
2025-11-21,09:15,Others,General Inquiry,1,Low,IT Department,
2025-04-02,10:14,Others,,1,Medium,IT Department,
2025-02-07,15:13,IT Support,Hardware Troubleshooting,1,Critical,IT Department,
2025-05-12,09:45,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
2025-09-24,10:57,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-11-04,14:22,IT Support,Technical Assistance,1,Low,IT Department,
2025-02-27,10:27,IT Support,Software Installation/Update,1,Critical,IT Department,
2025-12-17,15:58,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-02-21,15:19,Asset Check Out,Laptop,1,Critical,Asset Department,
2025-06-26,09:32,IT Support,Technical Assistance,1,Critical,IT Department,
2025-06-25,14:00,IT Support,Technical Assistance,1,High,IT Department,
2025-12-03,12:24,IT Support,Hardware Troubleshooting,1,Critical,IT Department,
2025-10-16,15:03,Asset Check Out,Laptop,1,High,Asset Department,
2025-01-30,15:52,IT Support,Software Installation/Update,1,Critical,IT Department,
2025-05-23,09:29,Asset Check Out,Keyboard,1,High,Asset Department,
2025-10-06,12:36,Asset Check In,Monitor,1,Critical,Asset Department,
2025-11-17,15:08,IT Support,Hardware Troubleshooting,1,Critical,IT Department,
2025-01-17,14:03,Others,General Inquiry,1,Medium,IT Department,
2025-12-15,09:06,IT Support,Virus/Malware Check,1,High,IT Department,
2025-12-02,16:13,Asset Check Out,Laptop,1,High,Asset Department,
2025-03-18,15:16,IT Support,Software Installation/Update,1,Critical,IT Department,
2025-09-18,10:59,IT Support,Virus/Malware Check,1,Low,IT Department,
2025-01-30,14:58,IT Support,Hardware Troubleshooting,1,Low,IT Department,
2025-02-20,11:56,IT Support,Technical Assistance,1,Low,IT Department,
2025-02-20,15:16,Others,,1,High,IT Department,
2025-11-14,10:13,Others,General Inquiry,1,High,IT Department,
2025-09-22,08:57,New Budget Proposal,Capital Expenses (CapEx),1,Low,Budget Department,
2025-04-25,14:24,Others,General Inquiry,1,Low,IT Department,
2025-11-24,09:36,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-12-10,15:26,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-01-17,11:14,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-05-27,17:09,Others,,1,Low,IT Department,
2025-02-14,09:53,IT Support,Technical Assistance,1,Medium,IT Department,
2025-11-20,11:19,New Budget Proposal,Operational Expenses (OpEx),1,Critical,Budget Department,
2025-01-27,10:56,IT Support,Data Backup/Restore,1,Low,IT Department,
2025-12-01,15:18,IT Support,Hardware Troubleshooting,1,Low,IT Department,
2025-04-07,10:48,Asset Check Out,Keyboard,1,Medium,Asset Department,
2025-01-02,08:51,Asset Check Out,Keyboard,1,Medium,Asset Department,
2025-03-13,10:17,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-05-16,09:17,New Budget Proposal,Capital Expenses (CapEx),1,Medium,Budget Department,
2025-08-28,15:27,Others,,1,Medium,IT Department,
2025-12-16,16:24,IT Support,Software Installation/Update,1,Critical,IT Department,
2025-01-31,14:24,Others,,1,Critical,IT Department,
2025-05-29,09:32,IT Support,Technical Assistance,1,High,IT Department,
2025-04-30,09:55,Asset Check In,Monitor,1,Medium,Asset Department,
2025-12-03,09:05,Others,,1,Medium,IT Department,
2025-03-19,10:58,IT Support,Technical Assistance,1,Medium,IT Department,
2025-03-27,10:49,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-03-21,10:02,Asset Check In,Monitor,1,Medium,Asset Department,
2025-02-28,14:19,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
2025-01-09,17:47,IT Support,Internet/Network Connectivity Issue,1,Low,IT Department,
2025-03-26,14:25,Others,,1,Critical,IT Department,
2025-01-27,15:43,Asset Check Out,Keyboard,1,Critical,Asset Department,
2025-01-10,14:13,IT Support,Internet/Network Connectivity Issue,1,Low,IT Department,
2025-01-17,10:46,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-09-26,08:39,IT Support,Technical Assistance,1,Low,IT Department,
2025-12-24,14:10,Others,General Inquiry,1,Medium,IT Department,
2025-06-23,14:05,Asset Check Out,Keyboard,1,Medium,Asset Department,
2025-05-21,09:54,New Budget Proposal,Operational Expenses (OpEx),1,Low,Budget Department,
2025-12-05,08:33,IT Support,Internet/Network Connectivity Issue,1,Medium,IT Department,
2025-11-12,14:11,Asset Check Out,Keyboard,1,High,Asset Department,
2025-12-16,10:12,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-07-11,10:18,New Budget Proposal,Operational Expenses (OpEx),1,Low,Budget Department,
2025-05-29,08:10,IT Support,Software Installation/Update,1,Critical,IT Department,
2025-01-23,17:52,Others,General Inquiry,1,Critical,IT Department,
2025-09-19,16:24,Asset Check Out,Laptop,1,High,Asset Department,
2025-06-17,09:44,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-12-09,15:06,New Budget Proposal,Capital Expenses (CapEx),1,Low,Budget Department,
2025-02-04,09:56,IT Support,Technical Assistance,1,Medium,IT Department,
2025-01-24,10:29,Asset Check Out,Laptop,1,Low,Asset Department,
2025-01-03,16:21,IT Support,Data Backup/Restore,1,High,IT Department,
2025-04-07,09:35,New Budget Proposal,Operational Expenses (OpEx),1,High,Budget Department,
2025-08-04,15:08,Others,,1,Low,IT Department,
2025-12-12,15:55,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
2025-12-03,14:32,IT Support,Software Installation/Update,1,Medium,IT Department,
2025-02-06,09:10,Asset Check Out,Laptop,1,Critical,Asset Department,
2025-01-21,15:37,New Budget Proposal,Operational Expenses (OpEx),1,Critical,Budget Department,
2025-02-21,14:16,IT Support,Internet/Network Connectivity Issue,1,Medium,IT Department,
2025-01-03,14:46,New Budget Proposal,Operational Expenses (OpEx),1,Low,Budget Department,
2025-03-19,09:41,IT Support,Technical Assistance,1,Critical,IT Department,
2025-01-24,10:29,Others,,1,Medium,IT Department,
2025-02-05,15:04,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-05-14,12:39,Others,General Inquiry,1,Critical,IT Department,
2025-02-13,08:42,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-01-02,10:10,IT Support,Virus/Malware Check,1,Critical,IT Department,
2025-03-17,08:03,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-02-17,14:32,Asset Check Out,Keyboard,1,Critical,Asset Department,
2025-03-31,15:37,Asset Check In,Monitor,1,Medium,Asset Department,
2025-03-13,14:26,IT Support,Internet/Network Connectivity Issue,1,Low,IT Department,
2025-11-20,14:39,IT Support,Virus/Malware Check,1,Medium,IT Department,
2025-03-13,09:13,IT Support,Data Backup/Restore,1,Medium,IT Department,
2025-03-13,14:54,Others,,1,High,IT Department,
2025-02-04,10:53,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-11-28,10:50,Others,,1,Medium,IT Department,
2025-08-19,09:55,IT Support,Hardware Troubleshooting,1,Medium,IT Department,
2025-12-16,09:52,IT Support,Internet/Network Connectivity Issue,1,High,IT Department,
2025-12-12,10:22,IT Support,Software Installation/Update,1,Critical,IT Department,
2026-01-05,09:54,IT Support,Internet/Network Connectivity Issue,1,Medium,IT Department,
2025-10-03,11:05,Asset Check Out,Laptop,1,High,Asset Department,
2025-03-31,11:56,IT Support,Technical Assistance,1,High,IT Department,
2025-05-05,10:38,Asset Check In,Monitor,1,Medium,Asset Department,
2025-12-05,09:40,Others,,1,Medium,IT Department,
2025-11-12,10:18,Asset Check Out,Keyboard,1,Critical,Asset Department,
2025-10-27,10:14,Asset Check In,Monitor,1,Low,Asset Department,
2025-03-21,15:10,Others,,1,Low,IT Department,
2025-06-25,10:28,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-05-22,15:00,IT Support,Hardware Troubleshooting,1,Low,IT Department,
2025-09-17,15:38,Asset Check In,Monitor,1,Medium,Asset Department,
2025-12-26,09:46,New Budget Proposal,Capital Expenses (CapEx),1,High,Budget Department,
2025-12-11,17:58,Others,General Inquiry,1,Medium,IT Department,
2025-03-27,10:55,Asset Check Out,Laptop,1,High,Asset Department,
2025-02-28,14:32,Others,,1,Critical,IT Department,
2025-07-28,14:45,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-01-16,10:23,Asset Check Out,Keyboard,1,High,Asset Department,
2025-01-27,14:26,New Budget Proposal,Capital Expenses (CapEx),1,Medium,Budget Department,
2025-04-25,15:26,New Budget Proposal,Capital Expenses (CapEx),1,Medium,Budget Department,
2025-06-18,14:47,IT Support,Data Backup/Restore,1,Low,IT Department,
2025-11-20,10:34,Asset Check In,Monitor,1,Low,Asset Department,
2025-03-21,15:19,New Budget Proposal,Capital Expenses (CapEx),1,Low,Budget Department,
2025-12-01,14:33,New Budget Proposal,Capital Expenses (CapEx),1,Low,Budget Department,
2025-05-23,10:44,New Budget Proposal,Capital Expenses (CapEx),1,Low,Budget Department,
2025-06-05,10:54,Others,,1,High,IT Department,
2025-03-31,11:45,IT Support,Software Installation/Update,1,Critical,IT Department,
2025-05-15,14:17,Asset Check In,Monitor,1,Low,Asset Department,
2025-03-13,14:59,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-01-17,14:40,Others,General Inquiry,1,High,IT Department,
2025-10-10,13:23,IT Support,Virus/Malware Check,1,High,IT Department,
2025-01-13,17:11,Others,General Inquiry,1,Low,IT Department,
2025-12-18,13:29,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-12-16,12:06,Others,,1,High,IT Department,
2025-12-01,16:18,IT Support,Technical Assistance,1,Critical,IT Department,
2025-03-20,10:06,IT Support,Technical Assistance,1,Critical,IT Department,
2025-12-17,08:13,Others,General Inquiry,1,Medium,IT Department,
2025-02-19,14:46,IT Support,Data Backup/Restore,1,High,IT Department,
2025-05-15,14:51,IT Support,Internet/Network Connectivity Issue,1,Critical,IT Department,
2025-01-28,15:35,IT Support,Software Installation/Update,1,Critical,IT Department,
2025-08-12,15:57,Asset Check Out,Laptop,1,High,Asset Department,
2025-08-27,09:16,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
2025-01-24,10:20,Others,General Inquiry,1,High,IT Department,
2025-12-24,10:35,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
2025-12-09,08:59,Asset Check Out,Keyboard,1,Critical,Asset Department,
2025-01-24,17:54,Others,,1,Critical,IT Department,
2025-12-10,18:03,Asset Check Out,Keyboard,1,Medium,Asset Department,
2025-12-22,10:11,IT Support,Hardware Troubleshooting,1,Critical,IT Department,
2025-08-08,15:15,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
2025-12-24,09:35,IT Support,Internet/Network Connectivity Issue,1,Medium,IT Department,
2025-05-29,14:50,Others,General Inquiry,1,Medium,IT Department,
2025-06-16,15:38,Asset Check In,Monitor,1,Critical,Asset Department,
2025-08-11,11:06,New Budget Proposal,Capital Expenses (CapEx),1,Critical,Budget Department,
2025-12-10,10:27,New Budget Proposal,Operational Expenses (OpEx),1,Medium,Budget Department,
2025-07-23,10:55,IT Support,Technical Assistance,1,Critical,IT Department,
2025-08-19,15:04,IT Support,Data Backup/Restore,1,High,IT Department,
2026-01-02,08:00,Asset Check Out,Laptop,1,Critical,Asset Department,
2025-04-14,14:28,Asset Check In,Monitor,1,Critical,Asset Department,
2025-03-24,10:40,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-02-07,10:52,IT Support,Hardware Troubleshooting,1,Low,IT Department,
2025-04-16,16:58,IT Support,Technical Assistance,1,Critical,IT Department,
2026-01-07,15:47,Asset Check Out,Laptop,1,Medium,Asset Department,
2025-10-02,09:08,IT Support,Software Installation/Update,1,Low,IT Department,
2025-09-02,10:13,Asset Check Out,Keyboard,1,Low,Asset Department,
2025-01-27,14:51,Asset Check Out,Keyboard,1,Medium,Asset Department,
2025-01-20,14:20,Others,General Inquiry,1,High,IT Department,
2025-05-22,10:14,IT Support,Virus/Malware Check,1,Low,IT Department,
2025-02-03,11:00,Others,,1,High,IT Department,
2025-10-28,10:03,IT Support,Hardware Troubleshooting,1,High,IT Department,
2025-01-17,12:32,IT Support,Technical Assistance,1,Critical,IT Department,
2025-06-11,09:03,IT Support,Data Backup/Restore,1,Low,IT Department,
2025-01-07,10:28,IT Support,Technical Assistance,1,Low,IT Department,
2025-04-02,10:48,Others,,1,Low,IT Department,
2025-09-25,09:34,IT Support,Virus/Malware Check,1,High,IT Department,
2025-10-15,09:05,Others,,1,Low,IT Department,
2025-01-10,09:34,Others,General Inquiry,1,High,IT Department,
2025-06-24,14:56,IT Support,Data Backup/Restore,1,Critical,IT Department,
2025-01-10,09:41,IT Support,Software Installation/Update,1,Critical,IT Department,
2025-03-27,08:34,Asset Check Out,Keyboard,1,Low,Asset Department,
2026-01-02,14:25,IT Support,Hardware Troubleshooting,1,Critical,IT Department,
2025-03-10,15:03,IT Support,Data Backup/Restore,1,High,IT Department,
2025-07-23,14:54,IT Support,Internet/Network Connectivity Issue,1,Medium,IT Department,
2025-09-29,10:04,IT Support,Data Backup/Restore,1,High,IT Department,
